train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_Y
0.2860834256923685,0.5455460150632419,0.7809043881102594,0.03308870868317653,0.5901189662841525,-38.999996185302734
0.2912791156310509,0.6382636423715454,0.0,0.7482161999270165,0.572509544740748,-38.497615814208984
0.4330312249864511,0.39136984780584255,0.9604646724353696,0.04234942269972058,0.593972526143191,-38.699256896972656
0.3873583746659124,0.18924780466752092,0.701093391527588,0.4290608608196221,0.3123690081572304,-38.4741096496582
0.37440324612807235,0.2095444874633675,0.36237107451217804,0.4239217484769332,0.3092360633411502,-38.41661071777344
0.3089652181478653,0.8896124965543089,0.7090849246202408,0.8783313563525248,0.6964039575967451,-39.0
0.378873198977021,0.19478720361456908,0.31682344180504285,0.4355123729638342,0.31164837748033386,-38.45050811767578
0.30229312144671716,0.6606760006085275,0.8283567345659898,0.7714305827356582,0.5718174532662311,-38.506534576416016
0.27551900102009,0.8465439432039032,0.8818363594624551,0.8803070716150091,0.6912297566298794,-38.52814483642578
0.2879696697969651,0.6022954035415505,0.543294300291634,0.7362985767214625,0.5722204457490336,-38.4977912902832
0.2953842410008768,0.6115280270539152,0.07642437721694705,0.7429821171269785,0.5667545305630947,-38.503028869628906
0.28976534677210714,0.6206147157856694,0.3502894900370729,0.7616804024750768,0.5683897958949992,-38.49681854248047
0.3594848680168736,0.20903026540367786,0.04307943891735076,0.43179254606586637,0.309211567452503,-39.0
0.42656458860317,0.43648560698670924,0.2013818540231351,0.0278331710702938,0.5959254285864471,-38.70478820800781
0.41479983456216996,0.4642156263964829,0.45153139069192505,0.029513990046506743,0.5847772190775702,-38.60955047607422
0.3776918978721854,0.5312630628323102,0.5382048860052445,0.3960067182867405,0.31733359484788315,-39.0
0.4125238763620416,0.4386707361635579,0.20975348258621648,0.043127232665026216,0.5810404322807683,-38.67234802246094
0.2452729446263695,0.19441297761715273,0.78267490405368,0.3578159516630003,0.171192712820007,-39.0
0.3836878587352635,0.20240287041471824,0.45892262201238104,0.4062964814868631,0.3107945522512524,-38.4415397644043
0.3059413739189997,0.655068778955548,0.3759530777910618,0.7857275412226901,0.5721334857796099,-38.5130615234375
0.25491941667308016,0.12432368634833216,0.5301107580220185,0.3457387976300573,0.16796732787535654,-39.0
0.3689005109680523,0.43287366920590226,0.9267255559231812,0.8881032594305308,0.4402796219745874,-38.54365539550781
0.3339071291469789,0.08484473572997211,0.2582776452833176,0.5070022641472643,0.29466742589830436,-38.367733001708984
0.37505003473587806,0.1944266514078701,0.5927339923276422,0.4295843413656389,0.3085048597605962,-38.999996185302734
0.3810585619861339,0.2157544383999735,0.33529599266897075,0.4150143973067669,0.31244783088761524,-38.428627014160156
0.29322625942785074,0.840943649146294,0.1202021113600973,0.8666921385299157,0.6955784073253879,-38.548973083496094
0.3371883137830012,0.018147593820161474,0.534638012655832,0.46525615685719757,0.26413078978161164,-38.3288688659668
0.3335140383773799,0.07555507413735366,0.48134284706860375,0.4392363885951285,0.2650353335064044,-39.0
0.3172927813941724,0.14595886136368252,0.5818230789511625,0.4961631840362812,0.29525119410694894,-39.0
0.33692030683967256,0.07560127600899204,0.33999380988901834,0.45939412239074323,0.2632301691389994,-38.333099365234375
0.3397320231364059,0.14633621228570315,0.6141234769078571,0.5078174578534321,0.2979361478366203,-38.3834114074707
0.42341042001955825,0.44096162560644425,0.3283956250736358,0.03564394586428805,0.5872642517752993,-38.688568115234375
0.2895444753406684,0.8299291917413872,0.3628103186585467,0.8696007883691139,0.6921415507822054,-38.54491424560547
0.3371025283325998,0.12050538373223339,0.4783302301045927,0.48197971078906937,0.2977438491291286,-38.38222885131836
0.30518843506003407,0.6310659247307598,0.7331213323461573,0.7710853695541333,0.5730565328010045,-38.51697540283203
0.4533161237808966,0.8708458502276724,0.6458314674640366,0.8068716491228466,0.5823961463537918,-38.684051513671875
0.30181175746869277,0.5859964218610996,0.050401199675101586,0.7616227996508348,0.5702769908594381,-38.51644515991211
0.3340526070404424,0.09619004997819645,0.23779909524618253,0.46442579741606455,0.29641735536419506,-38.37174987792969
0.3368349722737885,0.12580214020433259,0.5202233031775078,0.5374884890194291,0.2965069255849608,-38.38241195678711
0.30298072071174154,0.6090430309991786,0.3674021463731367,0.7873432831210486,0.5718827772781917,-38.517154693603516
0.3305327491599125,0.11508574919105993,0.39015312396087665,0.4798828514561869,0.2949330676072151,-38.36486053466797
0.30228711983878737,0.6102858791540239,0.21121193011425674,0.7759827263318427,0.5683076046254237,-38.513580322265625
0.2944483706349626,0.6342944364417624,0.48022070487436525,0.7504476307537676,0.5716238093760828,-38.50180435180664
0.3743674447896535,0.19097923956582266,0.3996818885058667,0.3840782504037645,0.31249185174587424,-38.43175506591797
0.3827763442469681,0.19666393067059734,0.34146459375747995,0.3698766753576316,0.3095426530968415,-38.41533279418945
0.328810774818998,0.02034029918267924,0.20618403743460453,0.4466143503193905,0.2629232175398018,-38.281455993652344
0.3896531064773533,0.18501108152514756,0.557870753203921,0.4106631664399333,0.31483899520296493,-38.483951568603516
0.3145582013089967,0.6591697305618541,0.7286218212541897,0.81106997778292,0.5715555013291895,-38.523414611816406
0.2973501078097619,0.6066914212845081,0.49669474610769015,0.7614851972056939,0.567996445772447,-38.50720977783203
0.32958607025948733,0.1133435549092402,0.41039101324799804,0.5305455372354227,0.29743506207409487,-38.36688232421875
0.3331332758738897,0.10309240694904748,0.47608871584352563,0.5098123501339231,0.29522424863467783,-38.37023162841797
0.33110553195713327,0.14860631304052235,0.6016551642919671,0.5189383050865056,0.2995712043177976,-38.369773864746094
0.29329851426748993,0.9092703195013201,0.6642971008720175,0.8511794008526367,0.6895733323606452,-38.5265998840332
0.3722457559716753,0.43618565039067364,0.7545600916314735,0.8771139815090573,0.4405189322730983,-38.547481536865234
0.3862173541790174,0.17090628479746028,0.42382248088340635,0.410798800334777,0.31192826860164474,-38.48097229003906
0.36619281194925274,0.42622654478991584,0.820568984291998,0.9389874513906127,0.43703666869843394,-38.540958404541016
0.29586393942173833,0.6285514258403927,0.6301778457132701,0.7070675332035843,0.5693255205103095,-38.501094818115234
0.2928708347284362,0.8796502816926831,0.4518493259929232,0.8451730192429615,0.6910520495333781,-38.53619384765625
0.30287443043347984,0.6447206669491179,0.039471209197065975,0.7733101963725206,0.568393342195867,-38.508548736572266
0.3979724213051499,0.43292218446519676,0.37052394299203945,0.04045629786018195,0.5853954889811901,-38.65421676635742
0.3396141587789487,0.015240882511194079,0.687375663544507,0.46647850070681707,0.2661139793341638,-39.0
0.31445196190052593,0.08093498904539742,0.2746546770117162,0.4510451905641505,0.2635684525764577,-39.0
0.20276113133877516,0.7843939969316125,0.8339403746649623,0.7991237109526992,0.7729783914983273,-39.0
0.3718446128928398,0.49630543454027914,0.029801833898780147,0.8827288371697187,0.4385810773162644,-38.52734375
0.3333412293153291,0.098692350833771,0.6733416363758689,0.4708989342185728,0.29604287269273766,-38.37010192871094
0.3103501690081809,0.578813942250548,0.1768220417337661,0.7659859095804931,0.5722229104358656,-38.53010559082031
0.2944230566652643,0.6074234071988434,0.3492461928053392,0.7380578238501696,0.5721119853232569,-38.505699157714844
0.45720189448021176,0.9043178021358446,0.9221183717784498,0.8031863203116388,0.5807883156538383,-38.62849807739258
0.3382502034185804,0.7352762083534454,0.6967635387497624,0.6185908127584895,0.7278071274733808,-39.0
0.37394532438497335,0.15434010695628134,0.0,0.425416784186916,0.31181898530141966,-38.466243743896484
0.40797075346012196,0.4436538190440728,0.24669471723394562,0.01733069746531135,0.5869088710072168,-38.659061431884766
0.3150731516707786,0.6260977898894904,0.4327859335894805,0.8240072594652386,0.5726025427307739,-38.53111267089844
0.3695660303671969,0.5670462240459285,0.9753601062025694,0.614765135975717,0.4466420878443496,-39.0
0.37522424465254167,0.1884603735127647,0.26329635209781077,0.4123569371365058,0.3116516857580355,-38.44272994995117
0.33619083917969556,0.09215494350266688,0.2808584318560079,0.482061233787445,0.2954424810135248,-38.37616729736328
0.3111366824633497,0.7066145563464659,0.10109531666803007,0.8320613134581791,0.5731609855490272,-38.50750732421875
0.4090475596439722,0.4918594519515271,0.29819287072151324,0.046012113885161576,0.5869413517772272,-39.0
0.8056602831929922,0.5126203242689371,0.42936916276812553,0.24333890806883574,0.49749290850013494,-39.0
0.38275130093097687,0.4003858957439661,0.7823047330603004,0.8672548355534673,0.473915982991457,-39.0
0.297598145189819,0.9045394194310901,0.9073488200064819,0.8572872715317656,0.6935290287550243,-38.53676986694336
0.4347249239564429,0.7359670021203366,0.1911891913138559,0.7505621355078654,0.5689920793290068,-38.627464294433594
0.4471670075426388,0.7361882069055895,0.6119454219723889,0.8150404125192667,0.5672317449185628,-38.6570930480957
0.3402019441127777,0.5762210628017783,0.04496342036873102,0.8448345912620425,0.5070320758968592,-38.521976470947266
0.9647222394123673,0.3364693857729435,0.4893510593101382,0.4192221723496914,0.9476398769766092,-39.0
0.33679480037435083,0.0604772196390267,0.17495706484135853,0.4374752795064473,0.26416233846391834,-38.33158874511719
0.2831042319406023,0.841134799853286,0.6764539471151997,0.5082943011857887,0.69219562889323,-39.0
0.24803843127033753,0.16466630154335715,0.40548440396630764,0.4728283725079999,0.1694391413126447,-39.0
0.6876874240115285,0.13032842054963112,0.7115363823249936,0.029152237810194492,0.792075740173459,-39.0
0.3728257929009714,0.4946905150418641,0.36265810346142446,0.8201851810522491,0.4386412910555498,-38.5243034362793
0.9597967844456434,0.16079025343060493,0.36587926745414734,0.36306125670671463,0.8002268644049764,-39.0
0.2441822485998273,0.6828196635469794,0.7469776822254062,0.8010043716058135,0.5511556016281247,-38.400264739990234
0.34821750223636627,0.14234815165400505,0.15726120211184025,0.443918289616704,0.34331901744008064,-38.44651412963867
0.2780120773240924,0.6472905306145549,0.4092176044359803,0.7683721212670207,0.5781743451952934,-38.48598098754883
0.2748087393119931,0.5715725095942616,0.3272267058491707,0.6790986005216837,0.5388679970055819,-38.461021423339844
0.9533827751874924,0.731900742277503,0.7968560988083482,0.20037526730448008,0.7032633908092976,-39.0
0.31952581740915775,0.07225401140749454,0.6519346311688423,0.4138285396620631,0.25993100460618734,-39.0
0.33608338528886017,0.15280668182811633,0.9018419460698814,0.512250538525807,0.29865953881585866,-38.376609802246094
0.33988492502821616,0.6350799933314635,0.20484013569658566,0.8422614946121098,0.5073018333641935,-38.4990234375
0.4082967394716293,0.3840299972412148,0.4215243117209468,0.024668836409099323,0.5819759780697975,-38.67129135131836
0.3387054295245141,0.13667177081262027,0.13420029705432632,0.47522805553667463,0.2962504742664688,-38.377166748046875
0.29172486302440087,0.13594753738024376,0.5949022413484837,0.5861728305076979,0.36060289877690727,-39.0
0.2955155937800208,0.9353954300829208,0.5715641267168924,0.8568520122498565,0.6937207450225521,-38.5228271484375
0.41719970757912517,0.2875478235998016,0.5542763827692939,0.46642783389749665,0.2684695879451025,-38.58256530761719
0.4531676283726708,0.808547771879747,0.8048264499954353,0.8042279924857172,0.5758522688489821,-38.78055191040039
0.3075683259803166,0.6718353392018799,0.26022510740200316,0.8134177232552644,0.5710208827106886,-38.51164627075195
0.30975196159237606,0.6358878221837576,0.5317921390837007,0.8082694357723138,0.5755773504291101,-38.5247917175293
0.41975197942826753,0.43355289132904207,0.5165545845178433,0.010021267301726906,0.5878407327332752,-38.6857795715332
0.3688935865061428,0.45039832547851566,0.7453825195000573,0.9017507435989659,0.43741864000692215,-38.53651809692383
0.3107709386151525,0.8675208896179105,0.7645234925040353,0.9424168777992662,0.5644324651519919,-39.0
0.24924590468493668,0.6517701301374487,0.753906750358079,0.7997486083199629,0.5534468193419061,-38.43143844604492
0.3774372531109507,0.2135321361245427,0.1708462738534556,0.4261235478702489,0.31042518001300234,-38.4170036315918
0.3837914848863099,0.20871347893167325,0.5219038886778435,0.42498064929785734,0.31493760949383665,-38.45314407348633
0.2970508954170371,0.6652011800053487,0.18532266430632457,0.7580523853293271,0.5706255703016785,-38.49686813354492
0.3631731687725789,0.414012829289527,0.9069119296917635,0.9179203561755018,0.4361249284173946,-38.53842544555664
0.3677140735904397,0.4756072798748252,0.3942875145814644,0.883008969198713,0.438485332582267,-38.52804946899414
0.2982702006661352,0.6164507337942793,0.5443774700055647,0.7297035449467123,0.5688529751731728,-38.507118225097656
0.28576447141022804,0.8818237908193433,0.709101389653195,0.8706308324594677,0.6920494763165469,-38.531646728515625
